x,y,code,name,name_full
13.098936,3.0349464,G03B7,according to the functional aspects of the came...,according to the functional aspects of the camera.2.The classification symbol of this group is not listed first when assigned to patent documents.Special techniques
14.662405,12.094933,F21V29,Protecting lighting devices from thermal damage...,Protecting lighting devices from thermal damage; Cooling or heating arrangements specially adapted for lighting devices or systems  (lighting fixtures combined with outlets for air-treatment systems F24F
8.267313,2.9308016,B26B19,Clippers or shavers operating with a plurality ...,"Clippers or shavers operating with a plurality of cutting edges, e.g. hair clippers, dry shavers[1,2006.01]"
7.3135576,5.7036567,H01H85,Protective devices in which the current flows t...,Protective devices in which the current flows througha part of fusible material and this current is interrupted by displacement of the fusible material when this current becomes excessive  (switches actuated by melting of fusible material H01H
9.830674,12.91676,H04Q1,,
3.950365,-1.5174581,C07D301,"Preparation of oxiranes [2,2006.01]","Preparation of oxiranes [2,2006.01]"
3.9980335,-1.4903255,C07C29,Preparation of compounds having hydroxy or O-me...,"Preparation of compounds having hydroxy or O-metal groups bound to a carbon atom not belonging to a six-membered aromatic ring [1,2006.01]"
10.017787,6.6134233,F16C11,Pivots; Pivotal connections  (arrangements of s...,Pivots; Pivotal connections  (arrangements of steering linkage connections B62D
5.985327,8.053779,F25B1,"Compression machines, plants or systems with no...","Compression machines, plants or systems with non-reversible cycle (F25B"
8.768535,0.8603742,B05B15,Details of spraying plant or spraying apparatus...,"Details of spraying plant or spraying apparatus not otherwise provided for; Accessories[1,4,2006.01,2018.01]"
1.9847975,1.7702575,C08F10,Homopolymers or copolymers of unsaturated aliph...,"Homopolymers or copolymers of unsaturated aliphatic hydrocarbons having only one carbon-to-carbon double bond[2,2006.01]"
13.978894,5.132444,G10L17,,
8.835036,6.5719485,F03D7,Controlling wind motors  (supplying or distribu...,"Controlling wind motors  (supplying or distributing electrical power H02J, e.g. arrangements for adjusting, eliminating or compensating reactive power in networksH02J"
4.0921264,2.6970377,B09B5,Operations not covered by a single other subcla...,"Operations not covered by a single other subclass or by a single other group in this subclass [3,2006.01]Indexing scheme associated with groups B09B"
11.856552,5.5457478,G01G3,"takes precedence)[1,2006.01]","takes precedence)[1,2006.01]"
11.845254,5.5805793,G01N19,"take precedence)[1,2006.01]Note(s)    [7]  This...","take precedence)[1,2006.01]Note(s)    [7]  This group does not cover the investigation of spectral properties of light per se, or measurements of the properties of materials where spectral properties of lightare sensed and primary emphasis is placed on creating, detecting or analysing the spectrum providing that the properties of the materials to be investigated are of minor importance. Those subjects are covered by group G01J"
12.027671,5.731822,G01L5,"Apparatus for, or methods of, measuring force, ...","Apparatus for, or methods of, measuring force, work,mechanical power, or torque, specially adapted for specific purposes[1,2006.01]"
6.1599636,3.2489915,B29D99,Subject matter not provided for in other groups...,"Subject matter not provided for in other groups of this subclass[2010.01]2 IPC (2023.01), Section B"
8.834525,6.16092,B64C3,Wings (ornithopter wings B64C,Wings (ornithopter wings B64C
5.974092,5.091275,H01L49,,
8.846255,1.8378047,B67D3,,
8.446288,6.948259,F02K5,"Plants including an engine, other than a gas tu...","Plants including an engine, other than a gas turbine, driving a compressor or a ducted fan [1,2006.01]"
13.888254,3.934279,H04H60,Arrangements for broadcast applications with a ...,Arrangements for broadcast applications with a direct linkage to broadcast information or to broadcast space-time; Broadcast-related systems[2008.01]
14.616625,12.122168,F21V3,Globes; Bowls; Cover glasses  (with refracting ...,Globes; Bowls; Cover glasses  (with refracting properties F21V
3.2014015,-2.73461,C07H19,Compounds containing a hetero ring sharing one ...,"Compounds containing a hetero ring sharing one ring hetero atom with a saccharide radical; Nucleosides; Mononucleotides; Anhydro derivatives thereof[2,4,2006.01]"
12.695908,4.127149,A63F13,"Video games, i.e. games using an electronically...","Video games, i.e. games using an electronically generated display having two or more dimensions[7,2006.01,2014.01]"
12.262769,5.634706,G04C3,Electromechanical clocks or watches independent...,Electromechanical clocks or watches independent of other time-pieces and in which the movement is maintained by electric means  (clocks driven by synchronous motors G04C
3.5013406,-3.0754418,A61P25,"Drugs for disorders of the nervous system[7,200...","Drugs for disorders of the nervous system[7,2006.01]"
13.282078,4.5763807,G06Q20,"Payment architectures, schemes or protocols  (a...","Payment architectures, schemes or protocols  (apparatus for performing or posting payment transactions G07F"
2.9455488,2.604111,C09J7,"takes precedence)[5,2006.01]","takes precedence)[5,2006.01]"
3.8329015,-1.6134728,C07C53,Saturated compounds having only one carboxyl gr...,"Saturated compounds having only one carboxyl group bound to an acyclic carbon atom or hydrogen[1,2006.01]"
14.537732,11.654456,H05B45,Circuit arrangements for operating light-emitti...,"Circuit arrangements for operating light-emitting diodes [LED][2020.01,2022.01]"
4.66142,0.90539765,C01F11,"Compounds of calcium, strontium, or barium  (C01F","Compounds of calcium, strontium, or barium  (C01F"
5.777451,0.2277733,C22B15,"Obtaining copper[1,2006.01]","Obtaining copper[1,2006.01]"
7.869207,0.7110331,B01F15,,
8.383389,4.802285,E02D5,"Bulkheads, piles, or other structural elements ...","Bulkheads, piles, or other structural elements specially adapted to foundation engineering  (engineering elements in general F16) [1,2006.01]"
8.314667,1.5614556,E04H4,"Swimming or splash baths or pools [5,2006.01]","Swimming or splash baths or pools [5,2006.01]"
11.857378,4.8303156,B60W30,Purposes of road vehicle drive control systems ...,"Purposes of road vehicle drive control systems not related to the control of a particular sub-unit, e.g. of systems using conjoint control of vehicle sub-units[2006.01]"
15.1435,8.114661,B61K9,Railway vehicle profile gauges; Detecting or in...,"Railway vehicle profile gauges; Detecting or indicating overheating of components; Apparatus on locomotives or cars to indicate bad track sections; General design of track recording vehicles[1,2006.01]"
5.91245,7.248258,F24D19,Details (of water or air heaters F24H,Details (of water or air heaters F24H
4.5454955,-2.678741,C07H15,Compounds containing hydrocarbon or substituted...,"Compounds containing hydrocarbon or substituted hydrocarbon radicals directly attached to hetero atoms of saccharide radicals [2,2006.01]Note(s)    [4]  In this group, acyl radicals directly attached to hetero atoms of the saccharide radicals are not considered as substituted hydrocarbon radicals."
4.99205,0.4884584,H01M6,"Primary cells; Manufacture thereof [2,2006.01]N...","Primary cells; Manufacture thereof [2,2006.01]Note(s)    [2]  In this group, primary cells are electrochemical generators in which the cell energy is present in chemical form and is not regenerated."
11.311286,4.4528756,A63G31,"Amusement arrangements [1,2006.01]","Amusement arrangements [1,2006.01]"
14.762572,4.3360295,G01S1,or G01S,or G01S
2.7961814,3.3193707,C23G5,Cleaning or de-greasing metallic material by ot...,"Cleaning or de-greasing metallic material by other methods; Apparatus for cleaning or de-greasing metallic material with organic solvents [1,2006.01]Note(s)    [4]  In groups C23G"
10.099739,6.9621434,F16H25,"take precedence)[1,2006.01]","take precedence)[1,2006.01]"
13.62342,8.728133,H02P25,is further classified in those groups whenever ...,is further classified in those groups whenever appropriate.
13.087146,4.5051947,G07F19,Complete banking systems; Coded card-freed arra...,"Complete banking systems; Coded card-freed arrangements adapted for dispensing or receiving monies or the like and posting such transactions to existing accounts, e.g. automatic teller machines  (dataprocessing equipment for bank accounting G06Q"
4.882815,-2.759978,A23L33,Modifying nutritive qualities of foods; Dieteti...,Modifying nutritive qualities of foods; Dietetic products; Preparation or treatment thereof [2016.01]
8.098669,3.3415983,B23Q1,,
9.60942,4.1214933,G11B33,"Constructional parts, details or accessories no...","Constructional parts, details or accessories not provided for in the other groups of this subclass[4,2006.01]"
5.8621755,-3.1218638,C05C9,Fertilisers containing urea or urea compounds[1...,"Fertilisers containing urea or urea compounds[1,2006.01]"
6.4787264,2.9644043,F42B12,takes precedence; for practice or training F42B,takes precedence; for practice or training F42B
5.6705313,-2.3538263,A23L7,Cereal-derived products; Malt products; Prepara...,Cereal-derived products; Malt products; Preparation or treatment thereof  (preparation of malt for brewing C12C)[2016.01]
12.96803,4.291489,A63F1,"Game accessories of general use [7,2006.01]Note...","Game accessories of general use [7,2006.01]Note(s)    [7]  Game accessories specially adapted for a particular typeof game are classified in one of the groups A63F"
3.992819,-1.5738277,C07C37,Preparation of compounds having hydroxy or O-me...,"Preparation of compounds having hydroxy or O-metal groups bound to a carbon atom of a six-membered aromatic ring [1,2006.01]10 IPC (2023.01), Section CC07C"
3.2760153,-3.0122194,C07J43,Normal steroids having a nitrogen-containing he...,"Normal steroids having a nitrogen-containing hetero ring spiro-condensed or not condensed with the cyclopenta[a]hydrophenanthrene skeleton[2,2006.01]"
11.281311,2.2225626,A61M31,"Devices for introducing or retaining media, e.g...","Devices for introducing or retaining media, e.g. remedies, in cavities of the body  (A61M"
6.1576242,2.9499078,B28B7,Moulds; Cores; Mandrels  (specially adapted for...,Moulds; Cores; Mandrels  (specially adapted for the production of tubular articles B28B
10.620067,5.2196836,B64D1,,
6.317274,3.0534074,B29C63,"Lining or sheathing, i.e. applying preformed la...","Lining or sheathing, i.e. applying preformed layers or sheathings of plastics; Apparatus therefor  (B29C"
13.87329,3.9587746,H04H20,Arrangements for broadcast or for distribution ...,Arrangements for broadcast or for distribution combined with broadcast [2008.01]
6.856414,2.516564,B24C3,,
11.521302,8.188408,G11B5,Recording by magnetisation or demagnetisation o...,Recording by magnetisation or demagnetisation of a record carrier; Reproducing by magnetic means; Record carriers therefor  (G11B
8.659952,4.7156997,E04C5,"Reinforcing elements, e.g. for concrete; Auxili...","Reinforcing elements, e.g. for concrete; Auxiliary elements therefor (material composition C21, C22; arrangements of reinforcing elements, see the relevant classes)[1,2006.01]"
8.447265,4.0530105,B25B27,"Hand tools or bench devices, specially adapted ...","Hand tools or bench devices, specially adapted for fitting together or separating parts or objects whether or not involving some deformation, not otherwise provided for (machines for simply fitting together or separating metal parts or objects B23P"
8.102985,3.447233,B23Q5,Driving or feeding mechanisms; Control arrangem...,Driving or feeding mechanisms; Control arrangements therefor (automatic control B23Q
4.865038,4.4242396,B65H54,"Winding, coiling, or depositing filamentary mat...","Winding, coiling, or depositing filamentary material  (cores, formers, holders, cans, or receptacles B65H"
8.686127,4.233325,B25B11,Work holders or positioners not covered by grou...,Work holders or positioners not covered by groups B25B
8.47667,7.4097447,F16N31,"Means for collecting, retaining, or draining-of...","Means for collecting, retaining, or draining-off lubricant in or on machines or apparatus [1,2006.01]"
7.4486413,4.381335,F16L5,"Devices for use where pipes, cables or protecti...","Devices for use where pipes, cables or protective tubing pass through walls or partitions  (installations of electric cables or lines through walls, floors or ceilings H02G"
14.047358,6.8945665,H03K3,,
8.417763,1.7235171,B60R15,Arrangements or adaptations of sanitation devic...,"Arrangements or adaptations of sanitation devices[1,2006.01]"
7.3671465,4.3743834,F16L37,Couplings of the quick-acting type  (radially-b...,Couplings of the quick-acting type  (radially-binding sleeves F16L
3.7575006,1.7311127,C09D7,"Features of coating compositions, not provided ...","Features of coating compositions, not provided for ingroup C09D"
6.906792,7.1757874,B60H3,"Other air-treating devices [1,4,2006.01]","Other air-treating devices [1,4,2006.01]"
4.0888824,3.1006453,D06M11,only and not in groups D06M,only and not in groups D06M
3.0659273,2.149094,C08G59,takes precedence); Cyclic carbonates; Cyclic su...,"takes precedence); Cyclic carbonates; Cyclic sulfites[2,2006.01]"
2.9821277,1.9594016,C08G18,Polymeric products of isocyanates or isothiocya...,"Polymeric products of isocyanates or isothiocyanates[2,2006.01]Note(s)    [5]  In this group, it is desirable to add the indexing code of group C08G"
5.230024,2.8805714,B32B38,Ancillary operations in connection with laminat...,Ancillary operations in connection with laminating processes[2006.01]
8.80418,8.103324,F04B37,Pumps specially adapted for elastic fluids and ...,"Pumps specially adapted for elastic fluids and havingpertinent characteristics not provided for in, or of interest apart from, groups F04B"
13.22308,5.399026,G01N22,Investigating or analysing materials by the use...,"Investigating or analysing materials by the use of microwaves or radio waves, i.e. electromagnetic waves with a wavelength of one millimetre or more  (G01N"
6.703595,3.3169146,B21D24,"Special deep-drawing arrangements in, or in con...","Special deep-drawing arrangements in, or in connection with, presses [1,2006.01]"
4.949061,1.6701216,C25D11,"Electrolytic coating by surface reaction, i.e. ...","Electrolytic coating by surface reaction, i.e. forming conversion layers[2,2006.01]"
14.741379,11.989117,F21V17,Fastening of component parts of lighting device...,"Fastening of component parts of lighting devices, e.g.shades, globes, refractors, reflectors, filters, screens, grids or protective cages  (of light sources or light holders F21V"
7.4173203,3.059022,B24D13,"Wheels having flexibly-acting working parts, e....","Wheels having flexibly-acting working parts, e.g. buffing wheels; Mountings therefor [1,2006.01]"
11.722648,4.6416826,E01F9,Arrangement of road signs or traffic signals; A...,Arrangement of road signs or traffic signals; Arrangements for enforcing caution  (for obstructing or restricting traffic E01F
7.921484,3.2331417,B23B1,Methods for turning or working essentially requ...,"Methods for turning or working essentially requiringthe use of turning-machines; Use of auxiliary equipment in connection with such methods[1,2006.01]"
4.5245914,-0.6980526,B01J23,Catalysts comprising metals or metal oxides or ...,"Catalysts comprising metals or metal oxides or hydroxides, not provided for in group B01J"
10.592809,3.7494555,A01B33,"Tilling implements with rotary driven tools[1,2...","Tilling implements with rotary driven tools[1,2006.01]"
6.4982204,7.742011,F01K7,Steam engine plants characterised by the use of...,Steam engine plants characterised by the use of specific types of engine (F01K
9.412407,0.8087697,B43K8,Pens with writing-points other than nibs or bal...,Pens with writing-points other than nibs or balls  (brushes with reservoir for supplying substances A46B
8.892219,7.8708653,F04D13,Pumping installations or systems  (controlling ...,Pumping installations or systems  (controlling F04D
9.321356,-0.31870776,A24F47,Smokers’ requisites not otherwise provided for[...,"Smokers’ requisites not otherwise provided for[1,2006.01,2020.01]IPC (2023.01), Section A 3"
2.8827603,1.8814973,C08G81,Macromolecular compounds obtained by interreact...,"Macromolecular compounds obtained by interreacting polymers in the absence of monomers, e.g. block polymers (involving only carbon-to-carbon unsaturated bond reactions C08F"
11.599268,5.0211587,G01C9,"Measuring inclination, e.g. by clinometers, by ...","Measuring inclination, e.g. by clinometers, by levels[1,2006.01]"
10.944545,6.721263,B60T7,"Brake-action initiating means [1,2006.01]","Brake-action initiating means [1,2006.01]"
8.1428585,8.048538,F02M61,or F02M,or F02M
4.0209584,2.9470718,B29D29,"Producing belts or bands [1,4,2006.01]","Producing belts or bands [1,4,2006.01]"
9.187232,1.9040424,A46B11,Brushes with reservoir or other means for apply...,"Brushes with reservoir or other means for applying substances, e.g. paints, pastes, water  (driven brush bodies A46B"
8.411117,3.9830303,B25B13,Spanners; Wrenches (hand-driven gear-operated B25B,Spanners; Wrenches (hand-driven gear-operated B25B
13.075081,7.5839357,H02H11,Emergency protective circuit arrangements for p...,"Emergency protective circuit arrangements for preventing the switching-on in case an undesired electric working condition might result [1,2006.01]"
14.500721,12.199366,F21V9,"Elements for modifying spectral properties, pol...","Elements for modifying spectral properties, polarisation or intensity of the light emitted, e.g. filters (coloured shades F21V"
10.645575,7.017858,F16H63,Control outputs to change-speed- or reversing-g...,"Control outputs to change-speed- or reversing-gearings for conveying rotary motion [5,2006.01]"
8.958925,4.4746723,F16B12,"Jointing of furniture or the like, e.g. hidden ...","Jointing of furniture or the like, e.g. hidden from exterior (F16B"
9.116904,2.6018546,B65D71,"takes precedence)[1,5,2006.01]","takes precedence)[1,5,2006.01]"
7.835541,3.153742,B24B7,Machines or devices designed for grinding plane...,"Machines or devices designed for grinding plane surfaces on work, including polishing plane glass surfaces; Accessories therefor  (B24B"
6.9692564,4.8131557,A62C35,Permanently-installed equipment  (A62C,Permanently-installed equipment  (A62C
4.943029,2.7759867,B32B33,Layered products characterised by particular pr...,"Layered products characterised by particular properties or particular surface features, e.g. particular surface coatings; Layered products designed for particular purposes not covered by another single class[1,2006.01]Methods or apparatus for making layered products; Treatment of the layers or of the layered products    [2006.01]  Note(s)    [2006.01]  In groups B32B"
3.3439379,-2.055361,C07C321,"Thiols, sulfides, hydropolysulfides or polysulf...","Thiols, sulfides, hydropolysulfides or polysulfides[5,2006.01]"
2.9853122,1.8162699,C08G65,Macromolecular compounds obtained by reactions ...,Macromolecular compounds obtained by reactions forming an ether link in the main chain of the macromolecule (epoxy resins C08G
5.9009857,8.155375,F25B40,"takes precedence)[1,5,2006.01]","takes precedence)[1,5,2006.01]"
4.2591085,2.0230732,G03G5,,
5.812183,6.358886,G01N25,take precedence; measurementor testing of elect...,"take precedence; measurementor testing of electric or magnetic variables or of electric or magnetic properties of materials G01R) [1,2006.01]"
10.482206,7.268634,B66D5,Braking or detent devices characterised by thei...,"Braking or detent devices characterised by their application to lifting or hoisting gear, e.g. for controlling the lowering of loads  (for pulley blocks B66D"
2.7291346,-2.8689687,C07D401,Heterocyclic compounds containing two or more h...,"Heterocyclic compounds containing two or more hetero rings, having nitrogen atoms as the only ring hetero atoms, at least one ring being a six-membered ring with only one nitrogen atom [2,2006.01]"
11.38285,8.291121,H01F13,Apparatus or processes for magnetising or demag...,"Apparatus or processes for magnetising or demagnetising[1,2006.01]Note(s)    [6]  Groups H01F"
11.47147,8.409466,H01F27,"Details of transformers or inductances, in gene...","Details of transformers or inductances, in general[1,6,2006.01]"
14.523217,4.3144646,G01S19,Satellite radio beacon positioning systems; Det...,"Satellite radio beacon positioning systems; Determining position, velocity or attitude using signals transmitted by such systems [2010.01]"
3.0127053,-2.63739,C07D249,Heterocyclic compounds containing five-membered...,"Heterocyclic compounds containing five-membered rings having three nitrogen atoms as the only ring hetero atoms[2,2006.01]"
2.7465498,1.7590126,C08F230,Copolymers of compounds having one or more unsa...,"Copolymers of compounds having one or more unsaturated aliphatic radicals, each having only one carbon-to-carbon double bond, and containing phosphorus, selenium, tellurium, or a metal  (metal salts, e.g. phenolates or alcoholates, see the parent compounds)[2,2006.01]"
5.6687016,-2.364837,A21D2,Treatment of flour or dough by adding materials...,"Treatment of flour or dough by adding materials thereto before or during baking  (batters, dough or mixtures before baking A21D"
10.302483,6.072082,B60K1,Arrangement or mounting of electrical propulsio...,Arrangement or mounting of electrical propulsion units (B60K
6.108858,8.075197,F25J1,Processes or apparatus for liquefying or solidi...,"Processes or apparatus for liquefying or solidifying gases or gaseous mixtures [1,2006.01]"
12.005585,-2.04521,B29D35,Producing footwear[2010.01]Note(s)    [2010.01]...,"Producing footwear[2010.01]Note(s)    [2010.01]  1.Classification is made in this group if the moulding technique is of interest.2.The assembling of individual parts by mechanical joining is classified in subclass A43D, e.g. by gluing shoe parts A43D"
2.9401524,2.340662,C09J179,Adhesives based on macromolecular compounds obt...,"Adhesives based on macromolecular compounds obtained by reactions forming in the main chain of the macromolecule a linkage containing nitrogen, with or without oxygen, or carbon only, not providedfor in groups C09J"
8.317054,4.334436,F16B37,Nuts or like thread-engaging members  (wall-dow...,Nuts or like thread-engaging members  (wall-dowels F16B
3.5938797,-1.6721418,C07C255,Carboxylic acid nitriles (cyanogen or compounds...,Carboxylic acid nitriles (cyanogen or compounds thereof C01C
10.174238,2.4954457,B07C5,Sorting according to a characteristic or featur...,"Sorting according to a characteristic or feature of thearticles or material being sorted, e.g. by control effected by devices which detect or measure such characteristic or feature; Sorting by manually actuated devices, e.g. switches  (sorting by hand only B07C"
13.592812,4.258071,G06N3,Computing arrangements based on biological mode...,"Computing arrangements based on biological models[7,2006.01,2023.01]"
12.628164,3.9220471,G16H70,ICT specially adapted for the handling or proce...,ICT specially adapted for the handling or processing of medical references[2018.01]
10.076103,4.7167416,B62B7,"Carriages for children; Perambulators, e.g. dol...","Carriages for children; Perambulators, e.g. dolls' perambulators[1,2006.01]"
9.165315,2.5620987,B65D30,"Sacks, bags or like containers [3,2006.01]","Sacks, bags or like containers [3,2006.01]"
2.4675517,2.0007296,C08L25,Compositions of homopolymers or copolymers of c...,"Compositions of homopolymers or copolymers of compounds having one or more unsaturated aliphatic radicals, each having only one carbon-to-carbon double bond, and at least one being terminated by an aromatic carbocyclic ring; Compositions of derivatives of such polymers[2,2006.01]"
12.750567,3.579688,G01C1,Other surveying instruments,Other surveying instruments
7.853776,3.1150293,B24B55,Safety devices for grinding or polishing machin...,"Safety devices for grinding or polishing machines; Accessories fitted to grinding or polishing machines for keeping tools or parts of the machine in good working condition[1,2006.01]"
6.101631,1.3516986,B21B3,Rolling materials of special alloys so far as t...,"Rolling materials of special alloys so far as the composition of the alloy requires or permits special rolling methods or sequences  (altering special metallurgical properties of alloys, other than structure consolidation or mechanical properties resulting therefrom C21D, C22F)[1,2006.01]"
13.4691305,4.239229,G06N20,Machine learning[2019.01],Machine learning[2019.01]
5.5758758,1.9712487,B22C1,,
6.2825074,7.3226852,F25D19,Arrangement or mounting of refrigeration units ...,"Arrangement or mounting of refrigeration units withrespect to devices[1,2006.01]"
2.740016,3.439327,C11D3,Other compounding ingredients of detergent comp...,Other compounding ingredients of detergent compositions covered in group C11D
10.56431,5.8643208,B62D1,"Steering controls, i.e. means for initiating a ...","Steering controls, i.e. means for initiating a change ofdirection of the vehicle[1,4,5,2006.01]"
9.406734,7.5576386,F16J3,Diaphragms; Bellows; Bellows pistons  (connecti...,Diaphragms; Bellows; Bellows pistons  (connection of valves to inflatable elastic bodies B60C
6.665651,2.436993,B23H1,ELECTROCHEMICAL MACHINING,ELECTROCHEMICAL MACHINING
12.177466,7.5391564,H01H9,"Details of switching devices, not covered by gr...","Details of switching devices, not covered by groups H01H"
5.4027257,7.380689,F28D7,Heat-exchange apparatus having stationary tubul...,"Heat-exchange apparatus having stationary tubular conduit assemblies for both heat-exchange media, themedia being in contact with different sides of a conduit wall[1,2006.01]"
11.718854,5.634208,G01P13,Indicating or recording presence or absenceof m...,"Indicating or recording presence or absenceof movement; Indicating or recording of direction of movement[1,2006.01]"
8.16074,7.2265534,F02K3,Plants including a gas turbine driving a compre...,"Plants including a gas turbine driving a compressor or a ducted fan[1,2006.01]"
9.973749,6.98851,F16D3,"Yielding couplings, i.e. with means permitting ...","Yielding couplings, i.e. with means permitting movement between the connected parts during the drive (couplings disconnectable simply by axial movement F16D"
11.862265,5.6303144,G01N5,"Analysing materials by weighing, e.g. weighing ...","Analysing materials by weighing, e.g. weighing small particles separated from a gas or liquid  (G01N"
12.844672,2.7453053,G02B3,"Simple or compound lenses [1,2006.01]","Simple or compound lenses [1,2006.01]"
8.892689,5.115466,E04H12,Towers; Masts or poles; Chimney stacks; Water-t...,Towers; Masts or poles; Chimney stacks; Water-towers; Methods of erecting such structures  (cooling towers E04H
9.64316,3.397522,A41D27,Details of garments or of their making  (button...,"Details of garments or of their making  (buttons, pins, buckles, slide fasteners or the like A44B) [1,2006.01]"
13.123602,7.2360926,H02J3,Circuit arrangements for ac mains or ac distrib...,"Circuit arrangements for ac mains or ac distribution networks[1,2006.01]"
3.6957793,2.2843025,B29C41,"Shaping by coating a mould, core or other subst...","Shaping by coating a mould, core or other substrate, i.e. by depositing material and stripping-off the shaped article; Apparatus therefor  (with compacting pressure B29C"
8.04005,8.036442,F02M25,Engine-pertinent apparatus for adding non-fuel ...,"Engine-pertinent apparatus for adding non-fuel substances or small quantities of secondary fuel to combustion-air, main fuel or fuel-air mixture  (adding secondary air to fuel-air mixture F02M"
12.938893,3.630672,F41H11,Defence installations; Defence devices  (constr...,"Defence installations; Defence devices  (constructional aspects, see section E, e.g. E04H"
6.5969768,2.3746657,B23K101,"Articles made by soldering, welding or cutting[...","Articles made by soldering, welding or cutting[5,2006.01]"
7.1724176,3.0275922,B24D11,Constructional features of flexible abrasive ma...,"Constructional features of flexible abrasive materials; Special features in the manufacture of such materials[1,2006.01]"
13.246459,5.9183455,H02J50,Circuit arrangements or systems for wireless su...,"Circuit arrangements or systems for wireless supply or distribution of electric power [2016.01]Note(s)    [2016.01]  In this main group, the specific types of wireless technology used for the power transmission are covered in groups H02J"
4.7889824,3.1123443,D21F11,Processes for making continuous lengths of pape...,"Processes for making continuous lengths of paper, or of cardboard, or of wet web for fibreboard production, on paper-making machines [1,2006.01]"
12.406904,0.2930212,B60B21,Rims (non-metallic B60B,Rims (non-metallic B60B
9.76116,2.1079228,A22C11,"Sausage-making[1,2006.01]","Sausage-making[1,2006.01]"
9.163083,2.5436606,B65D33,"Details of, or accessories for, sacks or bags[1...","Details of, or accessories for, sacks or bags[1,2006.01]"
9.982425,1.3942848,B65H5,Feeding articles separated from piles; Feeding ...,Feeding articles separated from piles; Feeding articles to machines (identical mechanisms or parts for delivering or advancing articles from machines B65H
5.428245,-2.2068005,A23D7,Edible oil or fat compositions containing an aq...,"Edible oil or fat compositions containing an aqueous phase, e.g. margarines[5,2006.01]"
2.8306224,2.230045,C08L69,Compositions of polycarbonates; Compositions of...,"Compositions of polycarbonates; Compositions of derivatives of polycarbonates [2,2006.01]"
8.259413,-0.7269083,A01G31,"Soilless cultivation, e.g. hydroponics  (growth...","Soilless cultivation, e.g. hydroponics  (growth substrates therefor A01G"
5.8023543,-2.227027,A23L13,Meat products; Meat meal; Preparation or treatm...,Meat products; Meat meal; Preparation or treatmentthereof[2016.01]
8.821949,8.025603,F04C29,"Component parts, details, or accessories, of pu...","Component parts, details, or accessories, of pumps orpumping installations specially adapted for elastic fluids, not provided for in groups F04C"
6.324846,1.8533367,B22D11,"Continuous casting of metals, i.e. casting in i...","Continuous casting of metals, i.e. casting in indefinitelengths (metal drawing, metal extruding B21C)[1,2006.01]"
6.9224944,7.38876,F01P11,"Component parts, details, or accessories, not p...","Component parts, details, or accessories, not provided for in, or of interest apart from, groups F01P"
9.8415785,7.4866776,F16C19,"Bearings with rolling contact, for exclusively ...","Bearings with rolling contact, for exclusively rotary movement (adjustable bearings F16C"
4.5422997,-0.95892507,C07C11,"Acyclic unsaturated hydrocarbons [1,2006.01]","Acyclic unsaturated hydrocarbons [1,2006.01]"
9.891675,4.425265,A47C7,"Parts, details, or accessories of chairs or sto...","Parts, details, or accessories of chairs or stools  (attaching to floor A47B"
9.250821,2.4438787,B31B70,,
9.0997715,8.2436495,F04B1,Multi-cylinder machines or pumps characterised ...,Multi-cylinder machines or pumps characterised by number or arrangement of cylinders  (machines or pumps with pistons coacting within one cylinder F04B
7.9242506,2.9195063,B26F3,Severing by means other than cutting; Apparatus...,Severing by means other than cutting; Apparatus therefor (severing by grinding B24B
4.9234176,-2.948242,C12P1,Carotenes,Carotenes
3.1412666,2.2529159,C08L77,Compositions of polyamides obtained by reaction...,Compositions of polyamides obtained by reactions forming a carboxylic amide link in the main chain  (of polyhydrazides C08L
3.2745738,-2.4601223,C07C215,Compounds containing amino and hydroxy groups b...,"Compounds containing amino and hydroxy groups bound to the same carbon skeleton [5,2006.01]"
10.854599,6.995722,F16H61,Control functions within change-speed- or rever...,"Control functions within change-speed- or reversing-gearings for conveying rotary motion [5,2006.01]"
10.933553,8.400106,H02K1,,
13.395351,7.926858,H02S40,Components or accessories in combination with P...,"Components or accessories in combination with PV modules, not provided for in groups H02S"
5.2023826,2.63224,B32B17,Layered products essentially comprising sheet g...,"Layered products essentially comprising sheet glass, or fibres of glass, slag or the like [1,2006.01]"
8.055694,0.018148737,B01L7,Heating or cooling apparatus  (autoclaves B01J,Heating or cooling apparatus  (autoclaves B01J
14.876002,5.021516,H04K3,"Jamming of communication; Counter-measures[1,20...","Jamming of communication; Counter-measures[1,2006.01]IPC (2023.01), Section H 1"
13.593339,8.701056,H02P5,Arrangements specially adapted for regulating o...,Arrangements specially adapted for regulating or controlling the speed or torque of two or more electric motors (H02P
9.071264,2.063686,A45D40,Casings or accessories specially adapted for st...,"Casings or accessories specially adapted for storing or handling solid or pasty toiletry or cosmetic substances, e.g. shaving soaps or lipsticks  (features common to containers for handling powdery or liquid toiletry or cosmetic substances A45D"
5.9689317,7.99726,F25B29,"take precedence)[5,2006.01]","take precedence)[5,2006.01]"
3.6526456,-3.2401295,A61P27,"Drugs for disorders of the senses [7,2006.01]","Drugs for disorders of the senses [7,2006.01]"
6.037887,5.1216035,H01G2,ELECTROLYTIC APPARATUS,ELECTROLYTIC APPARATUS
15.295054,4.899604,H04W72,"Local resource management [2009.01,2023.01]","Local resource management [2009.01,2023.01]"
